"p.std","p.pr","p.comb.std","p.comb.pr","prune.ok","alpha","delta.th","sigma"
0.0119760479041916,0.0239520958083832,0.0239520958083832,0.0479041916167665,TRUE,8,8,1
0.0159680638722555,0.0280561122244489,0.031936127744511,0.0561122244488978,TRUE,8,8,1
0.672,0.412955465587045,1,0.825910931174089,TRUE,8,8,1
0.331337325349301,0.31936127744511,0.255489021956088,0.279441117764471,TRUE,8,8,1
0.0200803212851406,0.0120481927710843,0.0401606425702811,0.0240963855421687,TRUE,8,8,1
0.215568862275449,0.243512974051896,0.239520958083832,0.399201596806387,TRUE,8,8,1
0.255489021956088,0.207584830339321,0.199600798403194,0.375249500998004,TRUE,8,8,1
0.0598802395209581,0.0918163672654691,0.119760479041916,0.183632734530938,TRUE,8,8,1
0.0439121756487026,0.103792415169661,0.063872255489022,0.0558882235528942,TRUE,8,8,1
0.530938123752495,0.577154308617234,0.407185628742515,0.512,TRUE,8,8,1
0.902195608782435,0.994011976047904,0.878243512974052,1,TRUE,8,8,1
NA,NA,0.0183908045977011,0.0275229357798165,TRUE,8,8,1
0.550898203592814,0.570858283433134,0.343313373253493,0.471057884231537,TRUE,8,8,1
0.44311377245509,0.419161676646707,0.88622754491018,0.838323353293413,TRUE,8,8,1
0.0598802395209581,0.0678642714570858,0.0239520958083832,0.0798403193612774,TRUE,8,8,1
0.203592814371257,0.255489021956088,0.407185628742515,0.463073852295409,TRUE,8,8,1
0.115768463073852,0.107784431137725,0.215568862275449,0.215568862275449,TRUE,8,8,1
0.00399201596806387,0.004,0.00798403193612774,0.008,TRUE,8,8,1
0.942115768463074,1,0.910179640718563,0.774451097804391,TRUE,8,8,1
0.00801603206412826,0.008,0.0160320641282565,0.016,TRUE,8,8,1
0.506986027944112,0.387225548902196,0.590818363273453,0.774451097804391,TRUE,8,8,1
0.004,0.00401606425702811,0.008,0.00803212851405622,TRUE,8,8,1
0.0119760479041916,0.00400801603206413,0.0239520958083832,0.00801603206412826,TRUE,8,8,1
0.143712574850299,0.215568862275449,0.24750499001996,0.215568862275449,TRUE,8,8,1
0.231536926147705,0.343313373253493,0.463073852295409,0.526946107784431,TRUE,8,8,1
0.147704590818363,0.167664670658683,0.295409181636727,0.335329341317365,TRUE,8,8,1
0.506986027944112,0.487025948103792,0.375249500998004,0.391217564870259,TRUE,8,8,1
0.143712574850299,0.0958083832335329,0.167664670658683,0.119760479041916,TRUE,8,8,1
0.031936127744511,0.0598802395209581,0.063872255489022,0.119760479041916,TRUE,8,8,1
0.0279441117764471,0.0439121756487026,0.0558882235528942,0.0878243512974052,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.383233532934132,0.522954091816367,0.766467065868264,1,TRUE,8,8,1
0.115768463073852,0.167664670658683,0.231536926147705,0.295409181636727,TRUE,8,8,1
0.0678642714570858,0.0399201596806387,0.135728542914172,0.0798403193612774,TRUE,8,8,1
0.287425149700599,0.415169660678643,0.574850299401198,0.830339321357285,TRUE,8,8,1
0.718562874251497,0.646706586826347,0.502994011976048,0.606786427145709,TRUE,8,8,1
0.064,0.0159680638722555,0.128,0.031936127744511,TRUE,8,8,1
NA,NA,0.023121387283237,0.171428571428571,TRUE,8,8,1
0.455089820359281,0.415169660678643,0.439121756487026,0.375249500998004,TRUE,8,8,1
0.407185628742515,0.339321357285429,0.327345309381238,0.42315369261477,TRUE,8,8,1
0.846307385229541,0.874251497005988,1,1,TRUE,8,8,1
NA,NA,0.0606060606060606,0.102564102564103,TRUE,8,8,1
0.00399201596806387,0.0119760479041916,0.00798403193612774,0.0239520958083832,TRUE,8,8,1
0.0119760479041916,0.00798403193612774,0.0239520958083832,0.0159680638722555,TRUE,8,8,1
0.407185628742515,0.598802395209581,0.487025948103792,0.31936127744511,TRUE,8,8,1
NA,NA,0.0121580547112462,0.64797507788162,TRUE,8,8,1
0.00400801603206413,0.00401606425702811,0.00801603206412826,0.00803212851405622,TRUE,8,8,1
NA,NA,0.0273972602739726,0.0175054704595186,TRUE,8,8,1
0.610778443113772,0.590818363273453,0.343313373253493,0.327345309381238,TRUE,8,8,1
0.291417165668663,0.311377245508982,0.582834331337325,0.447105788423154,TRUE,8,8,1
0.187624750499002,0.104,0.375249500998004,0.208,TRUE,8,8,1
0.898203592814371,0.914171656686627,0.582834331337325,0.407185628742515,TRUE,8,8,1
0.0918163672654691,0.0598802395209581,0.111776447105788,0.0239520958083832,TRUE,8,8,1
NA,NA,0.0327868852459016,0.528925619834711,TRUE,8,8,1
0.251497005988024,0.439121756487026,0.502994011976048,0.878243512974052,TRUE,8,8,1
0.718562874251497,0.6187624750499,1,1,TRUE,8,8,1
0.0241448692152917,0.00798403193612774,0.0482897384305835,0.0159680638722555,TRUE,8,8,1
0.658682634730539,0.67065868263473,0.199600798403194,0.24750499001996,TRUE,8,8,1
0.391217564870259,0.411177644710579,0.782435129740519,0.574850299401198,TRUE,8,8,1
0.0798403193612774,0.0758483033932136,0.159680638722555,0.151696606786427,TRUE,8,8,1
0.718562874251497,0.730538922155689,0.854291417165669,0.99001996007984,TRUE,8,8,1
0.19560878243513,0.191616766467066,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.411177644710579,0.431137724550898,0.822355289421158,0.862275449101796,TRUE,8,8,1
0.004,0.00400801603206413,0.008,0.00801603206412826,TRUE,8,8,1
0.86,0.948,0.902195608782435,1,TRUE,8,8,1
0.031936127744511,0.0518962075848303,0.063872255489022,0.103792415169661,TRUE,8,8,1
0.199600798403194,0.347305389221557,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.207584830339321,0.455089820359281,0.209677419354839,0.241448692152918,TRUE,8,8,1
0.0598802395209581,0.063872255489022,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.0838323353293413,0.0958083832335329,0.167664670658683,0.183632734530938,TRUE,8,8,1
0.530938123752495,0.502994011976048,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.455089820359281,0.514970059880239,0.910179640718563,1,TRUE,8,8,1
0.26,0.339321357285429,0.52,0.654690618762475,TRUE,8,8,1
0.794411177644711,0.7624750499002,0.894211576846307,1,TRUE,8,8,1
0.403193612774451,0.447105788423154,0.806387225548902,0.894211576846307,TRUE,8,8,1
0.0925553319919517,0.1,0.185110663983903,0.2,TRUE,8,8,1
0.295409181636727,0.323353293413174,0.590818363273453,0.646706586826347,TRUE,8,8,1
0.004,0.004,0.008,0.008,TRUE,8,8,1
0.263473053892216,0.239520958083832,0.463073852295409,0.375249500998004,TRUE,8,8,1
0.00399201596806387,0.0199600798403194,0.00798403193612774,0.0399201596806387,TRUE,8,8,1
0.171656686626747,0.235528942115768,0.343313373253493,0.471057884231537,TRUE,8,8,1
0.0958083832335329,0.0878243512974052,0.191616766467066,0.17564870259481,TRUE,8,8,1
0.187624750499002,0.331337325349301,0.0399201596806387,0.031936127744511,TRUE,8,8,1
0.810379241516966,0.802395209580838,1,1,TRUE,8,8,1
0.031936127744511,0.0439121756487026,0.063872255489022,0.0878243512974052,TRUE,8,8,1
0.063872255489022,0.0798403193612774,0.127744510978044,0.159680638722555,TRUE,8,8,1
NA,NA,0.12,0.180904522613065,TRUE,8,8,1
0.0718562874251497,0.0558882235528942,0.0798403193612774,0.0798403193612774,TRUE,8,8,1
0.0958083832335329,0.076,0.191616766467066,0.152,TRUE,8,8,1
0.008,0.00400801603206413,0.016,0.00801603206412826,TRUE,8,8,1
0.0598802395209581,0.0998003992015968,0.0878243512974052,0.0399201596806387,TRUE,8,8,1
0.29940119760479,0.315369261477046,0.598802395209581,0.630738522954092,TRUE,8,8,1
0.491017964071856,0.606786427145709,0.982035928143713,1,TRUE,8,8,1
0.946107784431138,0.930139720558882,1,1,TRUE,8,8,1
0.0119760479041916,0.00399201596806387,0.0239520958083832,0.00798403193612774,TRUE,8,8,1
0.546906187624751,0.471057884231537,0.207584830339321,0.311377245508982,TRUE,8,8,1
0.219560878243513,0.231536926147705,0.439121756487026,0.463073852295409,TRUE,8,8,1
0.375249500998004,0.223552894211577,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.610778443113772,0.654690618762475,0.686626746506986,1,TRUE,8,8,1
0.008,0.00399201596806387,0.016,0.00798403193612774,TRUE,8,8,1
0.008,0.004,0.016,0.008,TRUE,8,8,1
NA,NA,0.0240963855421687,1,TRUE,8,8,1
0.0518962075848303,0.0678642714570858,0.103792415169661,0.135728542914172,TRUE,8,8,1
0.004,0.008,0.008,0.016,TRUE,8,8,1
NA,NA,0.0182648401826484,0.0707964601769911,TRUE,8,8,1
0.363273453093812,0.419161676646707,0.726546906187625,0.838323353293413,TRUE,8,8,1
0.467065868263473,0.363273453093812,0.0718562874251497,0.103792415169661,TRUE,8,8,1
0.00798403193612774,0.0119760479041916,0.0159680638722555,0.0239520958083832,TRUE,8,8,1
0.0958083832335329,0.107784431137725,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.179640718562874,0.303393213572854,0.359281437125749,0.606786427145709,TRUE,8,8,1
0.171656686626747,0.167664670658683,0.343313373253493,0.335329341317365,TRUE,8,8,1
0.0119760479041916,0.00798403193612774,0.0239520958083832,0.0159680638722555,TRUE,8,8,1
0.183632734530938,0.375249500998004,0.367265469061876,0.750499001996008,TRUE,8,8,1
0.183632734530938,0.179640718562874,0.367265469061876,0.359281437125749,TRUE,8,8,1
0.143712574850299,0.143712574850299,0.183632734530938,0.127744510978044,TRUE,8,8,1
0.750499001996008,0.786427145708583,0.686626746506986,0.63872255489022,TRUE,8,8,1
0.0718562874251497,0.063872255489022,0.031936127744511,0.0159680638722555,TRUE,8,8,1
0.0798403193612774,0.0598802395209581,0.0958083832335329,0.111776447105788,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.954091816367265,0.746506986027944,1,1,TRUE,8,8,1
0.49500998003992,0.630738522954092,0.471057884231537,0.526946107784431,TRUE,8,8,1
0.0359281437125748,0.0359281437125748,0.0718562874251497,0.0718562874251497,TRUE,8,8,1
0.235528942115768,0.135728542914172,0.471057884231537,0.271457085828343,TRUE,8,8,1
0.0120724346076459,0.00400801603206413,0.0241448692152917,0.00801603206412826,TRUE,8,8,1
0.367265469061876,0.383233532934132,0.479041916167665,0.368,TRUE,8,8,1
0.004,0.004,0.008,0.008,TRUE,8,8,1
0.554890219560878,0.574850299401198,1,1,TRUE,8,8,1
0.407185628742515,0.411177644710579,0.81437125748503,0.822355289421158,TRUE,8,8,1
0.870259481037924,0.834331337325349,1,1,TRUE,8,8,1
0.263473053892216,0.259481037924152,0.231536926147705,0.231536926147705,TRUE,8,8,1
0.00399201596806387,0.004,0.00798403193612774,0.008,TRUE,8,8,1
0.431137724550898,0.590818363273453,0.0479041916167665,0.063872255489022,TRUE,8,8,1
0.251497005988024,0.375249500998004,0.502994011976048,0.750499001996008,TRUE,8,8,1
NA,NA,0.00879120879120879,0.0177777777777778,TRUE,8,8,1
0.251497005988024,0.31936127744511,0.502994011976048,0.63872255489022,TRUE,8,8,1
0.69061876247505,0.530938123752495,0.982035928143713,1,TRUE,8,8,1
0.550898203592814,0.778443113772455,0.0399201596806387,0.0399201596806387,TRUE,8,8,1
0.335329341317365,0.586826347305389,0.67065868263473,0.654690618762475,TRUE,8,8,1
0.032,0.0321285140562249,0.064,0.0642570281124498,TRUE,8,8,1
0.926147704590818,0.834331337325349,0.974051896207585,0.974051896207585,TRUE,8,8,1
0.279441117764471,0.219560878243513,0.383233532934132,0.439121756487026,TRUE,8,8,1
0.455089820359281,0.510978043912176,0.359281437125749,0.359281437125749,TRUE,8,8,1
0.00399201596806387,0.00798403193612774,0.00798403193612774,0.0159680638722555,TRUE,8,8,1
0.176352705410822,0.0883534136546185,0.352705410821643,0.176706827309237,TRUE,8,8,1
0.243512974051896,0.235528942115768,0.351297405189621,0.375249500998004,TRUE,8,8,1
0.00399201596806387,0.004,0.00798403193612774,0.008,TRUE,8,8,1
0.379241516966068,0.391217564870259,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
NA,NA,0.00959232613908873,0.0289156626506024,TRUE,8,8,1
0.0401606425702811,0.00801603206412826,0.0803212851405622,0.0160320641282565,TRUE,8,8,1
0.407185628742515,0.702594810379242,0.0159680638722555,0.00798403193612774,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.0678642714570858,0.0958083832335329,0.135728542914172,0.191616766467066,TRUE,8,8,1
0.00798403193612774,0.004,0.0159680638722555,0.008,TRUE,8,8,1
0.530938123752495,0.534930139720559,1,1,TRUE,8,8,1
0.658682634730539,0.754491017964072,0.966067864271457,1,TRUE,8,8,1
0.323353293413174,0.650698602794411,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.119760479041916,0.147704590818363,0.239520958083832,0.223552894211577,TRUE,8,8,1
0.00798403193612774,0.0119760479041916,0.0159680638722555,0.0239520958083832,TRUE,8,8,1
0.526946107784431,0.435129740518962,0.74251497005988,0.870259481037924,TRUE,8,8,1
NA,NA,0.0081799591002045,0.0161616161616162,TRUE,8,8,1
0.0718562874251497,0.107784431137725,0.0958083832335329,0.0798403193612774,TRUE,8,8,1
0.127744510978044,0.143712574850299,0.135728542914172,0.17564870259481,TRUE,8,8,1
0.0558882235528942,0.12375249500998,0.111776447105788,0.151696606786427,TRUE,8,8,1
0.028,0.0200400801603206,0.056,0.0400801603206413,TRUE,8,8,1
0.263473053892216,0.17564870259481,0.191616766467066,0.167664670658683,TRUE,8,8,1
0.626746506986028,0.590818363273453,0.0718562874251497,0.0718562874251497,TRUE,8,8,1
0.754491017964072,0.786427145708583,1,0.958083832335329,TRUE,8,8,1
0.119760479041916,0.159680638722555,0.239520958083832,0.31936127744511,TRUE,8,8,1
0.103792415169661,0.0958083832335329,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.17564870259481,0.211576846307385,0.0878243512974052,0.143712574850299,TRUE,8,8,1
0.255489021956088,0.19560878243513,0.0878243512974052,0.17564870259481,TRUE,8,8,1
0.404,0.331337325349301,0.808,0.662674650698603,TRUE,8,8,1
0.147704590818363,0.19560878243513,0.223552894211577,0.063872255489022,TRUE,8,8,1
0.483033932135729,0.502994011976048,0.966067864271457,1,TRUE,8,8,1
0.487025948103792,0.44311377245509,0.822355289421158,0.88622754491018,TRUE,8,8,1
0.874251497005988,0.794411177644711,0.487025948103792,0.702594810379242,TRUE,8,8,1
0.267465069860279,0.403193612774451,0.0399201596806387,0.0718562874251497,TRUE,8,8,1
0.207584830339321,0.251497005988024,0.415169660678643,0.502994011976048,TRUE,8,8,1
0.646706586826347,0.722554890219561,0.391217564870259,0.447105788423154,TRUE,8,8,1
0.135728542914172,0.135728542914172,0.063872255489022,0.08,TRUE,8,8,1
0.802395209580838,0.726546906187625,1,1,TRUE,8,8,1
0.427145708582834,0.499001996007984,0.854291417165669,0.998003992015968,TRUE,8,8,1
0.0120240480961924,0.004,0.0240480961923848,0.008,TRUE,8,8,1
0.0159680638722555,0.0199600798403194,0.0239520958083832,0.0399201596806387,TRUE,8,8,1
0.918163672654691,0.7624750499002,0.81437125748503,1,TRUE,8,8,1
0.031936127744511,0.0359281437125748,0.063872255489022,0.0718562874251497,TRUE,8,8,1
0.063872255489022,0.0838323353293413,0.0878243512974052,0.167664670658683,TRUE,8,8,1
0.0119760479041916,0.00399201596806387,0.0239520958083832,0.00798403193612774,TRUE,8,8,1
0.219560878243513,0.267465069860279,0.215568862275449,0.127744510978044,TRUE,8,8,1
0.0199600798403194,0.0159680638722555,0.0399201596806387,0.031936127744511,TRUE,8,8,1
0.012,0.00400801603206413,0.024,0.00801603206412826,TRUE,8,8,1
0.103792415169661,0.0798403193612774,0.207584830339321,0.159680638722555,TRUE,8,8,1
0.930139720558882,0.942115768463074,0.622754491017964,0.958083832335329,TRUE,8,8,1
0.279441117764471,0.375249500998004,0.558882235528942,0.614770459081836,TRUE,8,8,1
0.778443113772455,0.826347305389222,1,1,TRUE,8,8,1
0.335329341317365,0.315369261477046,0.590818363273453,0.630738522954092,TRUE,8,8,1
0.004,0.00401606425702811,0.008,0.00803212851405622,TRUE,8,8,1
0.223552894211577,0.171656686626747,0.183632734530938,0.191616766467066,TRUE,8,8,1
0.016,0.00399201596806387,0.032,0.00798403193612774,TRUE,8,8,1
0.119760479041916,0.17564870259481,0.239520958083832,0.351297405189621,TRUE,8,8,1
0.147704590818363,0.12375249500998,0.295409181636727,0.24750499001996,TRUE,8,8,1
0.284569138276553,0.289738430583501,0.199600798403194,0.167664670658683,TRUE,8,8,1
0.315369261477046,0.315369261477046,0.630738522954092,0.630738522954092,TRUE,8,8,1
0.0239520958083832,0.016,0.0479041916167665,0.032,TRUE,8,8,1
0.279441117764471,0.267465069860279,0.558882235528942,0.534930139720559,TRUE,8,8,1
0.163672654690619,0.143712574850299,0.295409181636727,0.127744510978044,TRUE,8,8,1
0.998003992015968,0.874251497005988,0.255489021956088,0.614770459081836,TRUE,8,8,1
0.383233532934132,0.435129740518962,0.502994011976048,0.407185628742515,TRUE,8,8,1
0.714570858283433,0.918163672654691,1,1,TRUE,8,8,1
0.29940119760479,0.351297405189621,0.159680638722555,0.119760479041916,TRUE,8,8,1
0.063872255489022,0.0718562874251497,0.127744510978044,0.111776447105788,TRUE,8,8,1
NA,NA,0.121212121212121,0.173913043478261,TRUE,8,8,1
0.854291417165669,0.914171656686627,1,1,TRUE,8,8,1
0.163672654690619,0.211576846307385,0.327345309381238,0.42315369261477,TRUE,8,8,1
0.710578842315369,0.818363273453094,0.678642714570858,1,TRUE,8,8,1
0.12375249500998,0.159680638722555,0.24750499001996,0.31936127744511,TRUE,8,8,1
0.532,0.34,1,0.68,TRUE,8,8,1
0.17564870259481,0.359281437125749,0.103792415169661,0.111776447105788,TRUE,8,8,1
0.0119760479041916,0.0159680638722555,0.0239520958083832,0.031936127744511,TRUE,8,8,1
NA,NA,0.0479041916167665,0.63013698630137,TRUE,8,8,1
0.506986027944112,0.411177644710579,0.598802395209581,0.782435129740519,TRUE,8,8,1
0.730538922155689,0.810379241516966,1,1,TRUE,8,8,1
0.00798403193612774,0.00798403193612774,0.0159680638722555,0.0159680638722555,TRUE,8,8,1
NA,NA,0.0106100795755968,0.0107238605898123,TRUE,8,8,1
0.0479041916167665,0.0918163672654691,0.0958083832335329,0.183632734530938,TRUE,8,8,1
0.036,0.0199600798403194,0.072,0.0399201596806387,TRUE,8,8,1
0.00798403193612774,0.0119760479041916,0.0159680638722555,0.0239520958083832,TRUE,8,8,1
0.103792415169661,0.0758483033932136,0.207584830339321,0.151696606786427,TRUE,8,8,1
0.467065868263473,0.634730538922156,0.934131736526946,1,TRUE,8,8,1
NA,NA,0.0187793427230047,0.104166666666667,TRUE,8,8,1
0.223552894211577,0.163672654690619,0.271457085828343,0.143712574850299,TRUE,8,8,1
0.115768463073852,0.163672654690619,0.199600798403194,0.0958083832335329,TRUE,8,8,1
NA,NA,0.0588235294117647,0.297872340425532,TRUE,8,8,1
0.379241516966068,0.407185628742515,0.758483033932136,0.81437125748503,TRUE,8,8,1
NA,NA,0.757709251101322,0.0170940170940171,TRUE,8,8,1
0.351297405189621,0.231536926147705,0.31936127744511,0.367265469061876,TRUE,8,8,1
0.203592814371257,0.243512974051896,0.407185628742515,0.439121756487026,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.0718562874251497,0.0718562874251497,0.143712574850299,0.143712574850299,TRUE,8,8,1
0.164658634538153,0.063872255489022,0.329317269076305,0.127744510978044,TRUE,8,8,1
0.0998003992015968,0.111776447105788,0.199600798403194,0.223552894211577,TRUE,8,8,1
0.275449101796407,0.155688622754491,0.00798403193612774,0.0159680638722555,TRUE,8,8,1
0.0758483033932136,0.0838323353293413,0.151696606786427,0.143712574850299,TRUE,8,8,1
0.806387225548902,0.810379241516966,0.558882235528942,0.966067864271457,TRUE,8,8,1
0.355289421157685,0.419161676646707,0.710578842315369,0.838323353293413,TRUE,8,8,1
0.726546906187625,0.778443113772455,1,1,TRUE,8,8,1
0.147704590818363,0.219560878243513,0.295409181636727,0.439121756487026,TRUE,8,8,1
0.479041916167665,0.526946107784431,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.131736526946108,0.159680638722555,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.558882235528942,0.451097804391218,1,0.902195608782435,TRUE,8,8,1
0.642714570858283,0.654690618762475,0.99001996007984,1,TRUE,8,8,1
0.00400801603206413,0.00804828973843058,0.00801603206412826,0.0160965794768612,TRUE,8,8,1
0.287425149700599,0.323353293413174,0.574850299401198,0.550898203592814,TRUE,8,8,1
0.44311377245509,0.49500998003992,0.88622754491018,0.99001996007984,TRUE,8,8,1
0.658682634730539,0.646706586826347,1,0.830339321357285,TRUE,8,8,1
0.0998003992015968,0.187624750499002,0.0558882235528942,0.0159680638722555,TRUE,8,8,1
0.0958083832335329,0.107784431137725,0.191616766467066,0.199600798403194,TRUE,8,8,1
0.467065868263473,0.554890219560878,0.934131736526946,1,TRUE,8,8,1
0.00400801603206413,0.004,0.00801603206412826,0.008,TRUE,8,8,1
0.287425149700599,0.263473053892216,0.207584830339321,0.255489021956088,TRUE,8,8,1
0.131736526946108,0.163672654690619,0.263473053892216,0.327345309381238,TRUE,8,8,1
0.383233532934132,0.459081836327345,0.766467065868264,0.918163672654691,TRUE,8,8,1
0.0119760479041916,0.00400801603206413,0.0239520958083832,0.00801603206412826,TRUE,8,8,1
0.243512974051896,0.17564870259481,0.167664670658683,0.167664670658683,TRUE,8,8,1
0.379241516966068,0.31936127744511,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.0678642714570858,0.0878243512974052,0.135728542914172,0.17564870259481,TRUE,8,8,1
0.56686626746507,0.514970059880239,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.415169660678643,0.506986027944112,0.830339321357285,1,TRUE,8,8,1
0.395209580838323,0.467065868263473,0.790419161676647,0.934131736526946,TRUE,8,8,1
0.291417165668663,0.355289421157685,0.582834331337325,0.606786427145709,TRUE,8,8,1
0.0918163672654691,0.0878243512974052,0.183632734530938,0.17564870259481,TRUE,8,8,1
0.315369261477046,0.303393213572854,0.630738522954092,0.606786427145709,TRUE,8,8,1
NA,NA,0.0816326530612245,0.166666666666667,TRUE,8,8,1
0.0798403193612774,0.0479041916167665,0.159680638722555,0.0958083832335329,TRUE,8,8,1
NA,NA,0.02088772845953,0.0112994350282486,TRUE,8,8,1
0.854291417165669,0.946107784431138,0.271457085828343,0.303393213572854,TRUE,8,8,1
0.151696606786427,0.267465069860279,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.00399201596806387,0.004,0.00798403193612774,0.008,TRUE,8,8,1
0.359281437125749,0.455089820359281,0.654690618762475,0.550898203592814,TRUE,8,8,1
0.024,0.0359281437125748,0.048,0.0718562874251497,TRUE,8,8,1
0.0878243512974052,0.0918163672654691,0.143712574850299,0.151696606786427,TRUE,8,8,1
0.678642714570858,0.654690618762475,1,1,TRUE,8,8,1
0.347305389221557,0.327345309381238,0.159680638722555,0.183632734530938,TRUE,8,8,1
0.063872255489022,0.0798403193612774,0.127744510978044,0.159680638722555,TRUE,8,8,1
0.391217564870259,0.49500998003992,0.367265469061876,0.159680638722555,TRUE,8,8,1
NA,NA,0.0197044334975369,0.623655913978495,TRUE,8,8,1
0.00798403193612774,0.00399201596806387,0.0159680638722555,0.00798403193612774,TRUE,8,8,1
0.818363273453094,0.982035928143713,1,1,TRUE,8,8,1
0.379241516966068,0.42315369261477,0.758483033932136,0.846307385229541,TRUE,8,8,1
0.107784431137725,0.111776447105788,0.215568862275449,0.223552894211577,TRUE,8,8,1
0.323353293413174,0.403193612774451,0.111776447105788,0.119760479041916,TRUE,8,8,1
0.0239520958083832,0.00798403193612774,0.0479041916167665,0.0159680638722555,TRUE,8,8,1
0.00399201596806387,0.004,0.00798403193612774,0.008,TRUE,8,8,1
0.93812375249501,0.950099800399202,1,1,TRUE,8,8,1
0.031936127744511,0.0159680638722555,0.063872255489022,0.031936127744511,TRUE,8,8,1
0.00399201596806387,0.004,0.00798403193612774,0.008,TRUE,8,8,1
0.243512974051896,0.183632734530938,0.487025948103792,0.367265469061876,TRUE,8,8,1
0.467065868263473,0.562874251497006,0.934131736526946,1,TRUE,8,8,1
0.491017964071856,0.558882235528942,0.391217564870259,0.399201596806387,TRUE,8,8,1
0.004,0.00401606425702811,0.008,0.00803212851405622,TRUE,8,8,1
0.271457085828343,0.19560878243513,0.542914171656687,0.391217564870259,TRUE,8,8,1
0.031936127744511,0.00798403193612774,0.031936127744511,0.0159680638722555,TRUE,8,8,1
0.024,0.0279441117764471,0.048,0.0558882235528942,TRUE,8,8,1
0.031936127744511,0.031936127744511,0.063872255489022,0.063872255489022,TRUE,8,8,1
0.107784431137725,0.0958083832335329,0.215568862275449,0.191616766467066,TRUE,8,8,1
0.024,0.016,0.048,0.032,TRUE,8,8,1
0.00798403193612774,0.00798403193612774,0.0159680638722555,0.0159680638722555,TRUE,8,8,1
0.00400801603206413,0.00399201596806387,0.00801603206412826,0.00798403193612774,TRUE,8,8,1
0.898203592814371,0.842315369261477,0.67065868263473,0.766467065868264,TRUE,8,8,1
0.0359281437125748,0.0479041916167665,0.0718562874251497,0.0958083832335329,TRUE,8,8,1
NA,NA,0.91970802919708,0.0142348754448399,TRUE,8,8,1
0.502994011976048,0.526946107784431,1,1,TRUE,8,8,1
0.19560878243513,0.227544910179641,0.391217564870259,0.455089820359281,TRUE,8,8,1
0.119760479041916,0.191616766467066,0.239520958083832,0.383233532934132,TRUE,8,8,1
0.861224489795918,1,0.854209445585216,1,TRUE,8,8,1
0.694610778443114,0.658682634730539,0.678642714570858,0.367265469061876,TRUE,8,8,1
0.407185628742515,0.514970059880239,0.678642714570858,0.774451097804391,TRUE,8,8,1
0.119760479041916,0.0878243512974052,0.151696606786427,0.17564870259481,TRUE,8,8,1
NA,NA,0.00804828973843058,0.00803212851405622,TRUE,8,8,1
0.0758483033932136,0.0918163672654691,0.031936127744511,0.0399201596806387,TRUE,8,8,1
0.04,0.02,0.08,0.04,TRUE,8,8,1
