"n.tips","q01","q10","s","rep","p.ac01","p.ac10","p.plg","p.pgls","n.trans"
200,0.5,0.1,2,44,0.867469879518072,0.523326572008114,0.973633987445509,0.327803997976704,5
200,0.5,0.1,2,45,0.530120481927711,0.432865731462926,0.999479106287093,0.560192749224694,23
200,0.5,0.1,2,46,0.76056338028169,0.983935742971888,0.999018272408943,0.475575954413735,18
200,0.5,0.1,2,47,0.913827655310621,0.536,0.999214290162316,0.420451150724769,8
200,0.5,0.1,2,48,0.957746478873239,0.951807228915663,0.398446282865162,0.371920590281601,8
200,0.5,0.1,2,49,0.366197183098592,0.0883534136546185,0.088076591373146,0.752523026297024,17
200,0.5,0.1,2,50,0.228915662650602,0.0119760479041916,0.248277925241841,0.0395415350177836,2
200,0.5,0.1,2,51,0.1,0.343434343434343,0.0908172211775784,0.0283464153639012,8
200,0.5,0.1,2,52,0.939024390243902,0.100806451612903,0.80087094054777,0.352233077477143,7
200,0.5,0.1,2,53,0.144869215291751,0.0608519269776876,0.999594138045928,0.944146673909751,1
200,0.5,0.1,2,54,0.368,0.736,0.99947545774594,0.280643993534651,6
200,0.5,0.1,2,55,0.125,0.391129032258065,0.697301683228143,0.904901389062019,6
200,0.5,0.1,2,56,0.00803212851405622,0.167689161554192,0.999083293130727,0.451753225050848,5
200,0.5,0.1,2,57,0.0923694779116466,0.801603206412826,0.999925407654928,0.648664210857367,5
200,0.5,0.1,2,58,0.700404858299595,0.799196787148594,0.99254795042257,0.450556686818553,21
200,0.5,0.1,2,59,0.450304259634888,0.577777777777778,0.802633971495687,0.503467702453601,5
200,0.5,0.1,2,60,0.442622950819672,0.565573770491803,0.552644900116402,0.0565435980036245,12
200,0.5,0.1,2,61,0.200803212851406,0.264,0.999453584025154,0.37664803549884,5
200,0.5,0.1,2,62,0.0521042084168337,0.912778904665314,0.870223880090845,0.794465154739152,5
200,0.5,0.1,2,63,0.157894736842105,0.432323232323232,0.554174873950993,0.387913804470029,15
200,0.5,0.1,2,64,0.492871690427699,0.688128772635815,0.974392051496386,0.633004723590998,20
200,0.5,0.1,2,65,0.595141700404858,0.30241935483871,0.765615405062387,0.708060406812986,12
200,0.5,0.1,2,66,0.00404040404040404,0.16260162601626,0.615000707482406,0.11838914895064,4
200,0.5,0.1,2,67,0.0161290322580645,0.690909090909091,0.999898422460828,0.116399311675804,5
200,0.5,0.1,2,68,0.109979633401222,0.425101214574899,0.790629127812425,0.426190350311519,5
200,0.5,0.1,2,69,0.430583501006036,0.0160642570281124,0.799590361125738,0.193750422487345,22
200,0.5,0.1,2,70,0.718875502008032,0.893360160965795,0.994806537438863,0.469082062386267,17
200,0.5,0.1,2,71,0.784,0.912,0.99867323952074,0.0242504482385551,22
200,0.5,0.1,2,72,0.521042084168337,0.626746506986028,0.999459136068439,0.736567258070561,14
200,0.5,0.1,2,73,0.408,0.483033932135729,0.768497847458913,0.665056334172723,7
200,0.5,0.1,2,74,0.314928425357873,0.727272727272727,0.999186684071896,0.47521604565026,7
200,0.5,0.1,2,75,0.529058116232465,0.514056224899598,0.999088060919316,0.857817395108615,22
200,0.5,0.1,2,76,0.879518072289157,0.417670682730924,0.98136222752635,0.920390112481951,16
200,0.5,0.1,2,77,0.622222222222222,0.744466800804829,0.937253758220438,0.977292606020802,17
200,0.5,0.1,2,78,0.306122448979592,0.757637474541752,0.992700837425118,0.0394102433235533,8
200,0.5,0.1,2,79,0.453815261044177,0.488798370672098,0.979557746241252,0.906758083531194,7
200,0.5,0.1,2,80,0.476767676767677,0.209677419354839,0.21179477343024,0.264510772822398,7
200,0.5,0.1,2,81,0.878542510121457,0.550200803212851,0.996395244125655,0.511366341354128,24
200,0.5,0.1,2,82,0.0200400801603206,0.0439121756487026,0.00225336251813325,0.222226065838643,9
200,0.5,0.1,2,83,0.0364372469635627,0.16969696969697,0.99904926041025,0.121127775720296,3
200,0.5,0.1,2,84,0.607802874743327,0.826883910386965,0.999359009542105,0.412716137141392,15
200,0.5,0.1,2,85,0.275862068965517,0.991869918699187,0.999012057816612,0.971627187618077,13
200,0.5,0.1,2,86,0.0646464646464646,0.475609756097561,0.999917881089362,0.636152265112069,5
200,0.5,0.1,2,87,0.534979423868313,0.156378600823045,0.999535962032979,0.458035987743477,12
200,0.5,0.1,2,88,0.293877551020408,0.355828220858896,0.997070729859767,0.59208618575517,13
200,0.5,0.1,2,89,0.364729458917836,0.696,0.733116409259096,0.968653529322794,20
200,0.5,0.1,2,90,0.481781376518219,0.551307847082495,0.99147003430246,0.98274466874527,23
200,0.5,0.1,2,91,0.24847250509165,0.507042253521127,0.744526449493557,0.741668070906385,17
200,0.5,0.1,2,92,0.473469387755102,0.336713995943205,0.522294306972284,0.96729782180666,5
200,0.5,0.1,2,93,0.635627530364372,0.767068273092369,0.733597969685053,0.919254098510057,6
200,0.5,0.1,2,94,0.384,0.649193548387097,0.781800306377186,0.40713159833218,6
200,0.5,0.1,2,95,0.340681362725451,0.136,0.138717268479387,0.0178745834722852,6
200,0.5,0.1,2,96,0.227180527383367,0.230769230769231,0.624297603858514,0.427546823477857,4
200,0.5,0.1,2,97,0.651821862348178,0.154158215010142,0.99551758473809,0.150962878581503,15
200,0.5,0.1,2,98,0.481927710843373,0.490945674044266,0.999731035544003,0.752680640719451,15
200,0.5,0.1,2,99,0.880808080808081,0.540322580645161,0.991758399692508,0.318451440310773,24
200,0.5,0.1,2,100,0.538152610441767,0.541082164328657,0.567854803889067,0.937698505735736,7
200,0.5,0.1,2,101,0.579055441478439,0.869215291750503,0.998761866996758,0.81240827380343,5
200,0.5,0.1,2,102,0.282786885245902,0.581818181818182,0.999320056066072,0.747716746798746,4
200,0.5,0.1,2,103,0.497975708502024,0.162271805273834,0.218056313822862,0.061697181376012,18
200,0.5,0.1,2,104,0.843373493975904,0.0362903225806452,0.65729481322106,0.581314152895532,14
200,0.5,0.1,2,105,0.185483870967742,0.404040404040404,0.998721438345028,0.0157825436469083,9
200,0.5,0.1,2,106,0.488977955911824,0.240480961923848,0.999007187279253,0.164713649996786,21
200,0.5,0.1,2,107,0.744,0.996,0.997488185453724,0.37257634796953,15
200,0.5,0.1,2,108,0.586345381526104,0.0201207243460765,0.998993234070152,0.865939166969355,19
200,0.5,0.1,2,109,0.509018036072144,0.245472837022133,0.982154578387906,0.775799775722915,23
200,0.5,0.1,2,110,0.00401606425702811,0.479041916167665,0.991991314697762,0.441754293534691,9
200,0.5,0.1,2,111,0.466800804828974,0.311377245508982,0.999296069267308,0.608808390402555,14
200,0.5,0.1,2,112,0.0975609756097561,0.10183299389002,0.0578671460727366,0.602536489800752,6
200,0.5,0.1,2,113,0.228105906313646,0.505133470225873,0.495977210967792,0.963470061620695,13
200,0.5,0.1,2,114,0.040650406504065,0.545454545454545,0.999544165465084,0.755346225346086,4
200,0.5,0.1,2,115,0.537074148296593,0.0563380281690141,0.579427210254855,0.70020478679082,8
200,0.5,0.1,2,116,0.0963855421686747,0.092,0.615821378077166,0.411295682385383,3
200,0.5,0.1,2,117,0.812121212121212,0.28169014084507,0.212614235998639,0.323295767267018,17
200,0.5,0.1,2,118,0.422535211267606,0.75251509054326,0.877294847071635,0.0201197627499354,7
200,0.5,0.1,2,119,0.303393213572854,0.584,0.99762889252389,0.681947390781582,12
200,0.5,0.1,2,120,0.0324543610547667,0.975806451612903,0.99983329382422,0.375505680768286,5
200,0.5,0.1,2,121,0.975806451612903,0.491379310344828,0.996334277721676,0.649945240646,9
200,0.5,0.1,2,122,0.625766871165644,0.50709939148073,0.999948452876981,0.938397856285289,14
200,0.5,0.1,2,123,0.604838709677419,0.100401606425703,0.99030723007883,0.560067662295385,20
200,0.5,0.1,2,124,0.973415132924335,0.306748466257669,0.998649425795751,0.00222447391889677,19
200,0.5,0.1,2,125,0.364,0.856,0.997041595434959,0.65698739206522,3
200,0.5,0.1,2,126,0.508064516129032,0.685483870967742,0.995018774286543,0.102651127063579,17
200,0.5,0.1,2,127,0.42570281124498,0.036144578313253,0.651945576105063,0.0873600894049408,23
200,0.5,0.1,2,128,0.65863453815261,0.0728744939271255,0.999857111031743,0.256264774513659,24
200,0.5,0.1,2,129,0.908,0.114754098360656,0.996941288812962,0.194312149317892,16
200,0.5,0.1,2,130,0.206060606060606,0.41851106639839,0.998124891189755,0.824239933673835,5
200,0.5,0.1,2,131,0.82565130260521,0.516,0.777017259128342,0.545371372193182,15
200,0.5,0.1,2,132,0.912423625254583,0.0160320641282565,0.975133416460127,0.0397081631868157,18
200,0.5,0.1,2,133,0.497975708502024,0.94758064516129,0.421473514235288,0.154790831360774,18
200,0.5,0.1,2,134,0.732793522267207,0.552845528455285,0.555104647224059,0.342234101748128,15
200,0.5,0.1,2,135,0.701402805611222,0.096969696969697,0.58613506916844,0.781358172700277,19
200,0.5,0.1,2,136,0.97165991902834,0.912065439672802,0.998370286150546,0.102482694359306,3
200,0.5,0.1,2,137,0.957575757575758,0.375757575757576,0.999412924124228,0.89273116083076,15
200,0.5,0.1,2,138,0.255144032921811,0.171079429735234,0.453224003926256,0.724913640224956,3
200,0.5,0.1,2,139,0.21285140562249,0.0730223123732252,0.144641295305005,0.0470784875418643,5
200,0.5,0.1,2,140,0.363636363636364,0.985626283367556,0.371914179732526,0.00734714502681555,13
200,0.5,0.1,2,141,0.461538461538462,0.854838709677419,0.995699813710636,0.36092686046793,11
200,0.5,0.1,2,142,0.531187122736419,0.82,0.999866413612873,0.876248726510006,3
200,0.5,0.1,2,143,0.14,0.052,0.214840341628608,0.0803919263391046,6
200,0.5,0.1,2,144,0.769857433808554,0.00809716599190283,0.972320019199292,0.811388371209074,16
200,0.5,0.1,2,145,0.326612903225806,0.729458917835671,0.432104806607548,0.213050309287012,17
200,0.5,0.1,2,146,0.425963488843813,0.317269076305221,0.985561565285621,0.793840831050668,24
200,0.5,0.1,2,147,0.109090909090909,0.878542510121457,0.583087122047225,0.756934577012976,11
200,0.5,0.1,2,148,0.477911646586345,0.64,0.303716274645651,0.374581741856942,18
200,0.5,0.1,2,149,0.0480961923847695,0.0200803212851406,0.125227693939468,0.66557686052572,3
200,0.5,0.1,2,150,0.42570281124498,0.733466933867735,0.999493247816293,0.608680909405528,14
200,0.5,0.1,2,151,0.628,0.836,0.918050295942143,0.276701449218154,21
200,0.5,0.1,2,152,0.11623246492986,0.052,0.0176118609965921,0.499833953059178,7
200,0.5,0.1,2,153,0.637096774193548,0.244,0.983922984433853,0.714562705914714,20
200,0.5,0.1,2,154,0.333333333333333,0.689516129032258,0.957947159671813,0.174145650445737,6
200,0.5,0.1,2,155,0.232464929859719,0.112224448897796,0.43276695728353,0.576860321820884,5
200,0.5,0.1,2,156,0.324649298597194,0.625514403292181,0.9996379715922,0.254746227213959,6
200,0.5,0.1,2,157,0.963855421686747,0.253012048192771,0.999533693188048,0.338620256271985,12
200,0.5,0.1,2,158,0.307385229540918,0.398357289527721,0.786470266915633,0.0453574304252483,9
200,0.5,0.1,2,159,0.48692152917505,0.204819277108434,0.995058765914763,0.350162941656588,5
200,0.5,0.1,2,160,0.90650406504065,0.221774193548387,0.996431771820878,0.572298144667249,15
200,0.5,0.1,2,161,0.921212121212121,0.308617234468938,0.874576815653951,0.918589866354266,19
200,0.5,0.1,2,162,0.365111561866126,0.0445344129554656,0.0717722306504431,0.795316148076924,21
200,0.5,0.1,2,163,0.590818363273453,0.316,0.998972610642823,0.605329111105385,20
200,0.5,0.1,2,164,0.899193548387097,0.173737373737374,0.905998182505612,0.115204658176606,25
200,0.5,0.1,2,165,0.528455284552846,0.65863453815261,0.999866211254212,0.212185517357297,2
200,0.5,0.1,2,166,0.391129032258065,0.11623246492986,0.984842602580317,0.988049973788973,12
200,0.5,0.1,2,167,0.413934426229508,0.438524590163934,0.997680203766664,0.460214892474784,14
200,0.5,0.1,2,168,0.932,0.317907444668008,0.999026518848361,0.859821959671859,18
200,0.5,0.1,2,169,0.639839034205231,0.965235173824131,0.999223688729938,0.820070073787221,6
200,0.5,0.1,2,170,0.548,0.604554865424431,0.968115114079275,0.617456836929062,7
200,0.5,0.1,2,171,0.645161290322581,0.188755020080321,0.875168746411047,0.281155010178533,16
200,0.5,0.1,2,172,0.393574297188755,0.108651911468813,0.00148782785459316,0.30863036675229,19
200,0.5,0.1,2,173,0.758620689655172,0.303030303030303,0.298234538069582,0.00597043879220125,5
200,0.5,0.1,2,174,0.36,0.0282828282828283,0.499772236837298,0.105029709007473,13
200,0.5,0.1,2,175,0.355289421157685,0.139720558882236,0.999768227757609,0.692715733953446,9
200,0.5,0.1,2,176,0.372,0.104417670682731,0.171872915173192,0.421393025148396,3
200,0.5,0.1,2,177,0.00404040404040404,0.0963855421686747,0.0589081339248984,0.0101371737547866,7
200,0.5,0.1,2,178,0.749498997995992,0.693877551020408,0.997472969543246,0.547007007257375,25
200,0.5,0.1,2,179,0.862275449101796,0.998003992015968,0.959823184078594,0.858571055896577,9
200,0.5,0.1,2,180,0.560975609756098,0.429718875502008,0.921512549568621,0.254914417418557,15
200,0.5,0.1,2,181,0.670807453416149,0.351020408163265,0.999446660414505,0.867820329564836,16
200,0.5,0.1,2,182,0.064128256513026,0.601202404809619,0.767691072567016,0.412777090406317,9
200,0.5,0.1,2,183,0.504,0.452905811623247,0.114889616340155,0.884655608378377,25
200,0.5,0.1,2,184,0.290909090909091,0.193939393939394,0.637173663168986,0.565691664934696,14
200,0.5,0.1,2,185,0.933062880324544,0.5,0.997596860224516,0.340054072513845,10
200,0.5,0.1,2,186,0.192,0.0678642714570858,0.486828172244858,0.428601574517262,6
200,0.5,0.1,2,187,0.444889779559118,0.0682730923694779,0.473419881112862,0.339228927297621,9
200,0.5,0.1,2,188,0.299180327868852,0.191056910569106,0.723854116195419,0.60870276573582,10
200,0.5,0.1,2,189,0.220883534136546,0.233400402414487,0.996228927866519,0.00372366047705136,14
200,0.5,0.1,2,190,0.45679012345679,0.0977596741344195,0.787354176740664,0.673535410494566,14
200,0.5,0.1,2,191,0.527162977867203,0.176352705410822,0.999796932297532,0.870878855212835,26
200,0.5,0.1,2,192,0.603621730382294,0.168674698795181,0.998828321977001,0.576413422568052,11
200,0.5,0.1,2,193,0.427145708582834,0.420841683366733,0.846539024581793,0.373529556995422,13
200,0.5,0.1,2,194,0.422535211267606,0.232464929859719,0.592020398845532,0.304221413800802,7
200,0.5,0.1,2,195,0.630522088353414,0.308,0.713543325259029,0.0868140011670085,9
200,0.5,0.1,2,196,0.241448692152918,0.181086519114688,0.917072220486843,0.0135064510340497,17
200,0.5,0.1,2,197,0.592292089249493,0.298387096774194,0.99998190672498,0.600331676147501,7
200,0.5,0.1,2,198,0.685598377281947,0.104208416833667,0.998074991437245,0.350373853301838,22
200,0.5,0.1,2,199,0.0401606425702811,0.986027944111776,0.761780567601828,0.927089797347933,11
200,0.5,0.1,2,200,0.572,0.518367346938776,0.874414639240708,0.203396136892854,4
500,0.5,0.1,2,1,0.0399201596806387,0.0119760479041916,0.662944422149227,0.0493452889597934,9
500,0.5,0.1,2,2,0.778443113772455,0.0119760479041916,0.938128308088389,0.0573686651000911,50
500,0.5,0.1,2,3,0.746506986027944,0.00399201596806387,0.588089541068183,0.157989668608947,12
500,0.5,0.1,2,4,0.359281437125749,0.351297405189621,0.679810344782415,0.784015178772418,35
500,0.5,0.1,2,5,0.34,0.794411177644711,0.889841131606205,0.763430411037418,15
500,0.5,0.1,2,6,0.111776447105788,0.0439121756487026,0.684945194276202,0.486476950982043,12
500,0.5,0.1,2,7,0.287425149700599,0.131736526946108,0.480136720347743,0.163293399790383,28
500,0.5,0.1,2,8,0.279441117764471,0.0718562874251497,0.543805460998137,0.0335746082269595,8
500,0.5,0.1,2,9,0.634730538922156,0.115768463073852,0.918197708119289,0.680136645620232,44
500,0.5,0.1,2,10,0.606786427145709,0.455089820359281,0.860397866445051,0.36039446595949,12
500,0.5,0.1,2,11,0.0558882235528942,0.838323353293413,0.999195212358314,0.273436615327027,8
500,0.5,0.1,2,12,0.930139720558882,0.315369261477046,0.691163857915427,0.101287808642834,34
500,0.5,0.1,2,13,0.0718562874251497,0.0798403193612774,0.568803191859163,0.285475567163449,12
500,0.5,0.1,2,14,0.427145708582834,0.0918163672654691,0.996724140307571,0.276497521387952,15
500,0.5,0.1,2,15,0.492,0.702594810379242,0.841555132085974,0.151386604061678,16
500,0.5,0.1,2,16,0.447105788423154,0.0159680638722555,0.705746545070575,0.880790644019936,45
500,0.5,0.1,2,17,0.84,0.335329341317365,0.665085529204279,0.688504685141181,11
500,0.5,0.1,2,18,0.770459081836327,0.0838323353293413,0.97806449721363,0.508505583427219,48
500,0.5,0.1,2,19,0.906187624750499,0.830339321357285,0.995801548097301,0.764171825435637,13
500,0.5,0.1,2,20,0.455089820359281,0.103792415169661,0.759071492557525,0.249595517990792,13
500,0.5,0.1,2,21,0.056,0.00399201596806387,0.129299952196573,0.27933186438258,8
500,0.5,0.1,2,22,0.826347305389222,0.00399201596806387,0.970541713811122,0.00181829497285679,36
500,0.5,0.1,2,23,0.032,0.375249500998004,0.998100001274907,0.866346816332879,8
500,0.5,0.1,2,24,0.427145708582834,0.0558882235528942,0.0168947346820534,0.0997768410825137,11
500,0.5,0.1,2,25,0.387225548902196,0.00798403193612774,0.461589289777348,0.614987813812293,44
500,0.5,0.1,2,26,0.412,0.103792415169661,0.511488104807168,0.724565957481599,30
500,0.5,0.1,2,27,0.630738522954092,0.223552894211577,0.960744200855301,0.622561145713674,26
500,0.5,0.1,2,28,0.26,0.111776447105788,0.964409034629785,0.625283505595685,31
500,0.5,0.1,2,29,0.0518962075848303,0.103792415169661,0.996429857522632,0.0714464068212866,15
500,0.5,0.1,2,30,0.255489021956088,0.339321357285429,0.831223264667628,0.00599281435291742,13
500,0.5,0.1,2,31,0.244,0.335329341317365,0.942519146344651,0.424625899501396,12
500,0.5,0.1,2,32,0.463073852295409,0.554890219560878,0.998941857438757,0.923992761561572,16
500,0.5,0.1,2,33,0.998003992015968,0.0598802395209581,0.806154378893354,0.472182768281119,40
500,0.5,0.1,2,34,0.451097804391218,0.056,0.994848453710879,0.950056910870905,12
500,0.5,0.1,2,35,0.147704590818363,0.475049900199601,0.998981741267008,0.215231405496719,11
500,0.5,0.1,2,36,0.666666666666667,0.032,0.996534641172691,0.512039432570808,38
500,0.5,0.1,2,37,0.0838323353293413,0.223552894211577,0.389057238154572,0.642069617826282,23
500,0.5,0.1,2,38,0.407185628742515,0.554890219560878,0.996613674273703,0.971328593443325,20
500,0.5,0.1,2,39,0.456913827655311,0.988,0.77339829676264,0.0999287892564603,9
500,0.5,0.1,2,40,0.499001996007984,0.0159680638722555,0.99886157358651,0.173280726215131,38
500,0.5,0.1,2,41,0.316,0.00798403193612774,0.489146616761119,0.0826980704773816,44
500,0.5,0.1,2,42,0.966067864271457,0.008,0.995766415716765,0.237917533502441,43
500,0.5,0.1,2,43,0.37125748502994,0.135728542914172,0.270102393550611,0.0471453477385742,46
500,0.5,0.1,2,44,0.271457085828343,0.143712574850299,0.458203215999237,0.0771695396767641,39
500,0.5,0.1,2,45,0.403193612774451,0.024,0.994610795664563,0.891011094502457,26
500,0.5,0.1,2,46,0.475049900199601,0.372,0.684398605768351,0.313202178334655,35
500,0.5,0.1,2,47,0.0958083832335329,0.171656686626747,0.893381282576167,0.661123350259445,7
500,0.5,0.1,2,48,0.974051896207585,0.662674650698603,0.997559200458275,0.907922928690366,14
500,0.5,0.1,2,49,0.211576846307385,0.514970059880239,0.743443883726561,0.0726776719953643,9
500,0.5,0.1,2,50,0.271457085828343,0.930139720558882,0.925343186407036,0.752127680693302,36
500,0.5,0.1,2,51,0.492,0.568,0.526942764207103,0.452400889673641,35
500,0.5,0.1,2,52,0.368,0.554890219560878,0.999627053405904,0.437318419030641,6
500,0.5,0.1,2,53,0.594810379241517,0.666666666666667,0.997158961971132,0.556843546110721,21
500,0.5,0.1,2,54,0.463073852295409,0.0119760479041916,0.850905994007695,0.250262349526217,38
500,0.5,0.1,2,55,0.692,0.167664670658683,0.993186840673796,0.849950608283276,29
500,0.5,0.1,2,56,0.451097804391218,0.0918163672654691,0.906797784103533,0.950118692633702,35
500,0.5,0.1,2,57,0.706586826347305,0.279441117764471,0.979102492810556,0.0345793612058526,28
500,0.5,0.1,2,58,0.8,0.818363273453094,0.998739344451843,0.642326321906375,10
500,0.5,0.1,2,59,0.231536926147705,0.74251497005988,0.999366411131215,0.283311124065093,24
500,0.5,0.1,2,60,0.399201596806387,0.167664670658683,0.474747779033061,0.545794335828537,13
500,0.5,0.1,2,61,0.263473053892216,0.530938123752495,0.645085962706621,0.0801469904416887,24
500,0.5,0.1,2,62,0.526946107784431,0.862275449101796,0.997339292770365,0.335609342417642,39
500,0.5,0.1,2,63,0.822355289421158,0.119760479041916,0.672600742283767,0.426535682541052,22
500,0.5,0.1,2,64,0.483033932135729,0.902195608782435,0.999180979369713,0.660152897075575,8
500,0.5,0.1,2,65,0.850299401197605,0.0279441117764471,0.88203476385499,0.243549957985344,45
500,0.5,0.1,2,66,0.359281437125749,0.678642714570858,0.856813582802588,0.425220086420208,7
500,0.5,0.1,2,67,0.710578842315369,0.0359281437125748,0.996773298022115,0.0282717761279776,27
500,0.5,0.1,2,68,0.812,0.524,0.998637721556858,0.326824450569959,33
500,0.5,0.1,2,69,0.19560878243513,0.766467065868264,0.968275912915933,0.89534725373584,28
500,0.5,0.1,2,70,0.610778443113772,0.0878243512974052,0.99924883742923,0.273925789991734,21
500,0.5,0.1,2,71,0.96,0.255489021956088,0.6804624496644,0.55891109127706,35
500,0.5,0.1,2,72,0.336,0.275449101796407,0.999029772596506,0.392907453905028,8
500,0.5,0.1,2,73,0.147704590818363,0.063872255489022,0.443394387512253,0.315912407290286,13
500,0.5,0.1,2,74,0.586826347305389,0.646706586826347,0.995466698226618,0.513804374536555,29
500,0.5,0.1,2,75,0.738522954091816,0.171656686626747,0.939718235418496,0.100799547679714,10
500,0.5,0.1,2,76,0.287425149700599,0.538922155688623,0.998700781303834,0.715105877465234,36
500,0.5,0.1,2,77,0.858283433133733,0.0998003992015968,0.773561730650472,0.0232547180360311,24
500,0.5,0.1,2,78,0.115768463073852,0.0798403193612774,0.995026464618543,0.967648182851806,7
500,0.5,0.1,2,79,0.722554890219561,0.642714570858283,0.670727354098028,0.170820275369524,27
500,0.5,0.1,2,80,0.167664670658683,0.127744510978044,0.669734647658168,0.701449249536675,18
500,0.5,0.1,2,81,0.227544910179641,0.263473053892216,0.977716137222857,0.752336102715823,22
500,0.5,0.1,2,82,0.239520958083832,0.155688622754491,0.998349692288877,0.147654648529892,16
500,0.5,0.1,2,83,0.203592814371257,0.746506986027944,0.730080953578077,0.306409293129221,28
500,0.5,0.1,2,84,0.447105788423154,0.574850299401198,0.975721342002357,0.0220111544741003,8
500,0.5,0.1,2,85,0.167664670658683,0.243512974051896,0.848919478246443,0.761950226265086,11
500,0.5,0.1,2,86,0.271457085828343,0.0918163672654691,0.99941550856057,0.623298154732498,12
500,0.5,0.1,2,87,0.403193612774451,0.994011976047904,0.95115621768223,0.73068852161931,16
500,0.5,0.1,2,88,0.435129740518962,0.187624750499002,0.516291528533675,0.0974561035005354,45
500,0.5,0.1,2,89,0.207584830339321,0.155688622754491,0.923971897304786,0.180537244382997,17
500,0.5,0.1,2,90,0.758483033932136,0.199600798403194,0.752826474534225,0.100688655023299,16
500,0.5,0.1,2,91,0.594810379241517,0.902195608782435,0.996010847298681,0.383429051695524,33
500,0.5,0.1,2,92,0.734530938123752,0.331337325349301,0.999126467175386,0.665686735781408,11
500,0.5,0.1,2,93,0.850299401197605,0.0598802395209581,0.947152012369576,0.689589557439279,37
500,0.5,0.1,2,94,0.506986027944112,0.467065868263473,0.927076146998729,0.154832830845455,39
500,0.5,0.1,2,95,0.554890219560878,0.231536926147705,0.911171065709564,0.790570772840887,17
500,0.5,0.1,2,96,0.682634730538922,0.966067864271457,0.8988820928387,0.68894182242736,7
500,0.5,0.1,2,97,0.236,0.283433133732535,0.996680897684155,0.476543065685187,16
500,0.5,0.1,2,98,0.352,0.82,0.99564469384403,0.426311277425458,32
500,0.5,0.1,2,99,0.0598802395209581,0.0798403193612774,0.721647719542833,0.0948260771944466,10
500,0.5,0.1,2,100,0.275449101796407,0.116,0.992534383548906,0.852670872402799,14
500,0.5,0.1,2,101,0.0279441117764471,0.0439121756487026,0.74489171391166,0.704290843326482,8
500,0.5,0.1,2,102,0.706586826347305,0.00399201596806387,0.99838725488085,0.456945390661461,42
500,0.5,0.1,2,103,0.906187624750499,0.910179640718563,0.95459949099454,0.847847249907664,11
500,0.5,0.1,2,104,0.103792415169661,0.147704590818363,0.986336888869229,0.349491027436894,9
500,0.5,0.1,2,105,0.484,0.447105788423154,0.999871238232869,0.690126358407073,5
500,0.5,0.1,2,106,0.455089820359281,0.0439121756487026,0.893012465415932,0.948044726791136,50
500,0.5,0.1,2,107,0.874251497005988,0.271457085828343,0.897805376694919,0.429679057511332,29
500,0.5,0.1,2,108,0.451097804391218,0.223552894211577,0.997524840452531,0.565864255043576,36
500,0.5,0.1,2,109,0.590818363273453,0.223552894211577,0.966172919583641,0.674217355767378,33
500,0.5,0.1,2,110,0.383233532934132,0.522954091816367,0.756442738014331,0.456209643781938,11
500,0.5,0.1,2,111,0.451097804391218,0.139720558882236,0.566390402509891,0.0762099062605469,24
500,0.5,0.1,2,112,0.199600798403194,0.271457085828343,0.998955994243113,0.434995291114356,8
500,0.5,0.1,2,113,0.17564870259481,0.0878243512974052,0.976349676926074,0.432504241613082,6
500,0.5,0.1,2,114,0.215568862275449,0.890219560878243,0.917081990699101,0.691631816454142,28
500,0.5,0.1,2,115,0.111776447105788,0.031936127744511,0.432189981002415,0.0212202816627984,14
500,0.5,0.1,2,116,0.0558882235528942,0.998003992015968,0.999537365914435,0.515387428348389,11
500,0.5,0.1,2,117,0.263473053892216,0.479041916167665,0.856368009353289,0.787432538675183,10
500,0.5,0.1,2,118,0.472,0.702594810379242,0.7132379874548,0.0304277022545014,30
500,0.5,0.1,2,119,0.243512974051896,0.467065868263473,0.664692684475487,0.208394399764928,23
500,0.5,0.1,2,120,0.754491017964072,0.139720558882236,0.998188945332189,0.927964395826596,37
500,0.5,0.1,2,121,0.612,0.19560878243513,0.814550404879753,0.924338243551696,12
500,0.5,0.1,2,122,0.522954091816367,0.0598802395209581,0.754536189379316,0.115714541054439,36
500,0.5,0.1,2,123,0.613226452905812,0.335329341317365,0.712146448679381,0.337037953663904,24
500,0.5,0.1,2,124,0.219560878243513,0.239520958083832,0.653537581185877,0.354576816168125,13
500,0.5,0.1,2,125,0.308,0.0598802395209581,0.91273091004715,0.0751842109566342,18
500,0.5,0.1,2,126,0.494969818913481,0.119760479041916,0.990804643640025,0.899395414795846,30
500,0.5,0.1,2,127,0.403193612774451,0.00399201596806387,0.711460783377213,0.456364315883494,34
500,0.5,0.1,2,128,0.427145708582834,0.103792415169661,0.686370822070317,0.261187913366178,35
500,0.5,0.1,2,129,0.496,0.0678642714570858,0.626008912305567,0.845022058591235,14
500,0.5,0.1,2,130,0.530938123752495,0.702594810379242,0.999641735260468,0.910806224067658,5
500,0.5,0.1,2,131,0.303393213572854,0.964,0.996688338914873,0.379048093922177,10
500,0.5,0.1,2,132,0.475049900199601,0.0878243512974052,0.466983158930074,0.425743386998041,13
500,0.5,0.1,2,133,0.379241516966068,0.99001996007984,0.291772846155756,0.146692077928838,45
500,0.5,0.1,2,134,0.874251497005988,0.151696606786427,0.999828852920274,0.773981593114494,18
500,0.5,0.1,2,135,0.379241516966068,0.379241516966068,0.999824424996063,0.499248836499197,5
500,0.5,0.1,2,136,0.291417165668663,0.0399201596806387,0.478445919921106,0.246249167084627,13
500,0.5,0.1,2,137,0.806387225548902,0.463073852295409,0.999604844293948,0.217914500830882,30
